HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result
Monaco,Lyon,A,4.0,2.0,6.0,1.0,1.2706028589185832,0.16420883534136546,0.8210441767068273,1.5247234307022997,-1
Nott'm Forest,Tottenham,A,1.0,6.0,6.0,4.0,0.762510876320696,1.3137166720205589,1.6421458400256985,1.397936606587943,-1
Osasuna,Vallecano,H,4.0,3.0,9.0,1.0,0.7626600372902423,1.3135517019910086,0.16419396274887607,1.0168800497203232,1
Monaco,Lyon,A,4.0,2.0,6.0,1.0,1.0169525229927916,0.16422607578676945,0.8211303789338472,1.5254287844891872,-1
M'gladbach,Werder Bremen,D,4.0,5.0,4.0,3.0,1.780014914243102,0.49269545673462833,0.6569272756461711,1.1442953020134228,0
Genoa,Juventus,D,3.0,4.0,6.0,8.0,0.6356858846918488,0.49263360616273466,1.1494784143797143,0.3814115308151093,0
Nott'm Forest,Tottenham,A,1.0,6.0,6.0,4.0,0.5085849173810412,1.6421694480102695,1.6421694480102695,1.2714622934526028,-1
M'gladbach,Werder Bremen,D,4.0,5.0,4.0,3.0,1.780395080134178,0.6567853705486044,0.9851780558229065,1.271710771524413,0
Osasuna,Vallecano,H,4.0,3.0,9.0,1.0,0.6358216370637187,0.6567030147530469,0.0,1.1444789467146939,1
Le Havre,Nice,H,5.0,6.0,2.0,9.0,0.0,0.6568313021167416,0.1642078255291854,0.25434674615002484,1
Torino,Empoli,H,3.0,2.0,6.0,4.0,1.271508379888268,0.8210678210678211,0.8210678210678211,0.5086033519553073,1
Napoli,Cagliari,H,5.0,3.0,5.0,3.0,0.25431976166832176,1.6424563091229758,0.6569825236491904,1.017279046673287,1
Lecce,Frosinone,H,6.0,5.0,5.0,4.0,0.7629188384214445,1.149759538313562,0.8212568130811158,1.7801439563167039,1
Man City,Crystal Palace,D,9.0,2.0,6.0,1.0,1.7800496277915632,1.478313832344927,0.9855425548966179,0.76287841191067,0
Newcastle,Fulham,H,10.0,4.0,5.0,1.0,1.3985363433391218,0.32847300112161515,1.4781285050472681,1.9070950136442568,1
Sevilla,Getafe,A,4.0,7.0,4.0,2.0,0.6355858648481091,0.8213427335362923,0.3285370934145169,0.762703037817731,-1
Ath Bilbao,Ath Madrid,H,7.0,3.0,3.0,7.0,2.2885554866707998,1.3137732222934018,0.8211082639333761,0.7628518288902666,1
Celta,Granada,H,4.0,2.0,7.0,1.0,0.5085409693814306,1.1497757847533632,0.3285073670723895,1.398487665798934,1
Chelsea,Sheffield United,H,6.0,1.0,7.0,6.0,1.780019831432821,2.3,0.32857142857142857,2.1614526524541398,1
Lens,Reims,H,2.0,3.0,4.0,7.0,1.5256505576208177,0.6572709801409354,0.8215887251761692,1.2713754646840147,1
Le Havre,Nice,H,5.0,6.0,2.0,9.0,0.381392467789891,0.8217488789237668,0.16434977578475338,0.6356541129831517,1
Burnley,Everton,A,2.0,6.0,8.0,6.0,1.525300309597523,0.98613290632506,1.47919935948759,0.5084334365325077,-1
Newcastle,Fulham,H,10.0,4.0,5.0,1.0,1.652730650154799,0.3286697614855131,1.3146790459420523,2.1612631578947368,1
Man City,Crystal Palace,D,9.0,2.0,6.0,1.0,1.2711067095815796,1.6436689611013287,0.9862013766607971,1.0168853676652638,0
Chelsea,Sheffield United,H,6.0,1.0,7.0,6.0,2.0336633663366337,1.972155544887182,0.32869259081453034,1.7794554455445541,1
Burnley,Everton,A,2.0,6.0,8.0,6.0,1.5251670378619153,0.9862698031685069,1.6437830052808449,0.5083890126206385,-1
Lens,Reims,H,2.0,3.0,4.0,7.0,1.2712199950507301,0.6574308110702288,0.6574308110702288,1.525463994060876,1
Valencia,Barcelona,D,4.0,8.0,4.0,6.0,0.5084611578426521,0.0,0.9863381858902575,0.5084611578426521,0
Augsburg,Dortmund,D,4.0,6.0,4.0,7.0,1.1441187384044527,0.9863723608445297,1.1507677543186179,1.1441187384044527,0
Darmstadt,Wolfsburg,A,4.0,3.0,7.0,7.0,0.12713331684392778,0.6576043499120423,0.6576043499120423,2.1612663863467723,-1
Bochum,Union Berlin,H,7.0,2.0,6.0,4.0,1.2715805095226318,0.9864406779661017,0.32881355932203393,2.034528815236211,1
Darmstadt,Wolfsburg,A,4.0,3.0,7.0,7.0,0.0,0.49331627758234725,0.49331627758234725,1.779898627766102,-1
Celta,Granada,H,4.0,2.0,7.0,1.0,0.6358017060205217,0.6577777777777778,0.3288888888888889,1.3987637532451478,1
Ath Bilbao,Ath Madrid,H,7.0,3.0,3.0,7.0,2.2890482076637824,0.9868585131894485,0.3289528377298162,1.0173547589616811,1
Torino,Empoli,H,3.0,2.0,6.0,4.0,1.3987889273356402,0.32901678657074346,0.6580335731414869,0.38148788927335636,1
Napoli,Cagliari,H,5.0,3.0,5.0,3.0,0.25434325960706783,1.4808633093525179,0.49362110311750595,1.0173730384282713,1
Mainz,Heidenheim,A,4.0,2.0,8.0,1.0,0.6358245830759728,0.822730179028133,1.151822250639386,1.7803088326127237,-1
Lecce,Frosinone,H,6.0,5.0,5.0,4.0,1.0175169857936999,1.1518619146555857,0.49365510628096526,1.5262754786905497,1
Bochum,Union Berlin,H,7.0,2.0,6.0,4.0,1.3990119797455849,0.6582294662831576,0.0,1.9077436087439792,1
Augsburg,Dortmund,D,4.0,6.0,4.0,7.0,0.8901234567901234,0.8229466283157558,0.8229466283157558,0.8901234567901234,0
Valencia,Barcelona,D,4.0,8.0,4.0,6.0,0.3815084557462041,0.16459498322415722,0.822974916120786,0.3815084557462041,0
RB Leipzig,Hoffenheim,H,11.0,4.0,9.0,2.0,2.0348555912120463,0.6584025559105432,1.1522044728434504,1.0174277956060231,1
Mainz,Heidenheim,A,4.0,2.0,8.0,1.0,0.5086243059839606,0.4938188787733589,1.1522440504711706,1.5258729179518815,-1
Sevilla,Getafe,A,4.0,7.0,4.0,2.0,0.5087230104873536,1.15228361545832,0.8230597253273715,0.7630845157310302,-1
RB Leipzig,Hoffenheim,H,11.0,4.0,9.0,2.0,1.653670573719926,0.8228252194732641,0.8228252194732641,1.1448488587291796,1
Sociedad,Betis,D,4.0,3.0,3.0,7.0,0.6359151455352738,0.6582827960421322,0.49371209703159913,0.38154908732116427,0
Las Palmas,Cadiz,D,2.0,5.0,4.0,6.0,1.0176615688209176,0.4938078518991382,0.6584104691988509,0.6360384805130735,0
Leverkusen,Ein Frankfurt,H,6.0,2.0,5.0,5.0,1.5266000739918608,0.4938247965533748,1.4814743896601243,1.0177333826612407,1
Freiburg,FC Koln,H,7.0,1.0,5.0,2.0,1.2719428007889546,1.481761608425084,0.6585607148555929,1.0175542406311637,1
Real Madrid,Villarreal,H,9.0,1.0,11.0,0.0,1.7806260783830417,0.3293441838200096,1.1527046433700334,1.2718757702736012,1
Toulouse,Rennes,D,6.0,4.0,4.0,4.0,0.6357477211135748,1.1527440970006382,0.16467772814294832,1.2714954422271496,0
Fiorentina,Verona,H,3.0,7.0,1.0,6.0,1.271741808327174,0.4941289087428206,0.9882578174856412,1.1445676274944567,1
Almeria,Mallorca,D,1.0,2.0,4.0,4.0,0.38154945190294365,1.3179323548181239,0.0,0.8902820544402019,0
Freiburg,FC Koln,H,7.0,1.0,5.0,2.0,1.2720778420987808,1.3181876196553926,0.6590938098276963,0.5088311368395123,1
Leverkusen,Ein Frankfurt,H,6.0,2.0,5.0,5.0,1.6536140869351066,0.3296107211231653,0.9888321633694959,1.399211919714321,1
Bayern Munich,Stuttgart,H,8.0,2.0,6.0,2.0,3.4338257016248157,0.6593490746649648,1.1538608806636883,0.7630723781388479,1
Marseille,Clermont,H,6.0,2.0,4.0,1.0,1.2715639227267133,0.0,0.32973835354179964,1.0172511381813707,1
Nantes,Brest,A,4.0,8.0,4.0,3.0,0.2542994218231025,0.164874780666773,1.318998245334184,0.508598843646205,-1
Lorient,Strasbourg,A,1.0,9.0,6.0,1.0,1.0173945134702918,2.3079572635943233,0.8242704512836869,0.8902201992865051,-1
Metz,Montpellier,A,4.0,3.0,12.0,5.0,0.76309963099631,0.659333652160051,0.0,1.52619926199262,-1
Toulouse,Rennes,D,6.0,4.0,4.0,4.0,0.5088314883148832,0.989034109021358,0.0,1.0176629766297665,0
Milan,Monza,H,9.0,4.0,4.0,5.0,1.017859778597786,0.49461268728084157,1.3189671660822444,0.6361623616236162,1
Lazio,Inter,A,4.0,4.0,8.0,7.0,0.3816303946883069,0.0,1.6490277335033472,0.3816303946883069,-1
Bologna,Roma,H,2.0,3.0,0.0,4.0,1.0178777818763065,0.1648820905035054,0.6595283620140217,0.38170416820361486,1
Lille,Paris SG,D,3.0,2.0,8.0,8.0,1.017824216349109,0.3298279158699809,2.1438814531548758,0.25445605408727723,0
Milan,Monza,H,9.0,4.0,4.0,5.0,1.3996066863323502,0.32983909510912857,1.3193563804365143,0.8906588003933136,1
Fiorentina,Verona,H,3.0,7.0,1.0,6.0,1.399361100872343,0.3299028198183846,0.9897084594551537,1.1449318098046444,1
Udinese,Sassuolo,D,7.0,7.0,1.0,13.0,1.145012285012285,1.4848494503743828,1.8148159949020235,1.5266830466830468,0
Bologna,Roma,H,2.0,3.0,0.0,4.0,1.0177352001965119,0.0,0.6598502946329033,0.5088676000982559,1
Lazio,Inter,A,4.0,4.0,8.0,7.0,0.2544204322200393,0.3299888517279822,1.649944258639911,0.2544204322200393,-1
Marseille,Clermont,H,6.0,2.0,4.0,1.0,1.5268172888015716,0.1649737302977233,0.4949211908931699,1.2723477406679764,1
Liverpool,Man United,D,8.0,1.0,12.0,0.0,2.1628774858826416,0.9898758357211078,1.1548551416746258,0.25445617480972255,0
West Ham,Wolves,H,4.0,3.0,6.0,6.0,1.0180211146575007,1.1550780006367398,1.1550780006367398,1.527031671986251,1
Real Madrid,Villarreal,H,9.0,1.0,11.0,0.0,2.290146030187753,0.4951289398280802,0.8252148997134671,1.5267640201251687,1
Lorient,Strasbourg,A,1.0,9.0,6.0,1.0,1.144732000490617,2.6407766990291264,0.9902912621359223,0.890347111492702,-1
Las Palmas,Cadiz,D,2.0,5.0,4.0,6.0,1.144812362030905,0.49508353221957035,0.8251392203659507,0.6360068677949472,0
Liverpool,Man United,D,8.0,1.0,12.0,0.0,1.7809442060085836,0.9902004454342985,0.9902004454342985,0.2544206008583691,0
Brentford,Aston Villa,A,3.0,5.0,7.0,12.0,1.145113427345187,0.990391345847916,1.320521794463888,1.0178786020846107,-1
Arsenal,Brighton,H,9.0,1.0,10.0,1.0,1.9086562040215793,0.6601781170483461,1.8154898218829516,1.3996812162824916,1
Almeria,Mallorca,D,1.0,2.0,4.0,4.0,0.25447413581760236,0.9904580152671755,0.0,0.763422407452807,0
Sociedad,Betis,D,4.0,3.0,3.0,7.0,0.5090463348860015,0.6604325699745548,0.3302162849872774,0.25452316744300074,0
Brentford,Aston Villa,A,3.0,5.0,7.0,12.0,0.8910026967393968,0.9908396946564885,1.6513994910941474,0.8910026967393968,-1
Metz,Montpellier,A,4.0,3.0,12.0,5.0,0.7637700698615026,0.8255961844197139,0.16511923688394278,1.2729501164358379,-1
Arsenal,Brighton,H,9.0,1.0,10.0,1.0,1.5278342934183111,0.6604991257351772,1.651247814337943,1.5278342934183111,1
Bayern Munich,Stuttgart,H,8.0,2.0,6.0,2.0,3.4374463913736064,0.6606262915275791,0.6606262915275791,1.1458154637912021,1
Udinese,Sassuolo,D,7.0,7.0,1.0,13.0,1.272905438510534,1.6518836432999524,1.9822603719599428,1.5274865262126407,0
Lille,Paris SG,D,3.0,2.0,8.0,8.0,0.8909870193485182,0.49550293977435245,1.8168441125059591,0.1272838599069312,0
West Ham,Wolves,H,4.0,3.0,6.0,6.0,1.4002203991673812,0.9910390848427074,0.9910390848427074,1.6548059262887231,1
Nantes,Brest,A,4.0,8.0,4.0,3.0,0.25454100367197063,0.33040991420400384,1.6520495710200191,0.25454100367197063,-1
Atalanta,Salernitana,H,11.0,3.0,10.0,7.0,1.145654834761322,1.6518424396442184,0.6607369758576874,1.4002447980416157,1
Girona,Alaves,H,4.0,2.0,3.0,2.0,0.8908000978712992,0.6607590916309355,0.49556931872320154,0.7635429410325422,1
Girona,Alaves,H,4.0,2.0,3.0,2.0,1.145114345114345,0.6608861362553597,0.3304430681276799,0.8906444906444906,1
Atalanta,Salernitana,H,11.0,3.0,10.0,7.0,1.5265525672371638,1.487279656979514,0.8262664760997299,1.7809779951100244,1
Dortmund,Mainz,D,8.0,6.0,6.0,1.0,1.526099706744868,2.313623372499206,0.33051762464274376,0.25434995112414466,0
Hoffenheim,Darmstadt,D,4.0,3.0,8.0,3.0,1.2718387293830178,1.156850293697412,0.9915859660263533,2.0349419670128284,0
Vallecano,Valencia,A,1.0,3.0,8.0,1.0,0.3814851001465559,0.6608695652173914,0.49565217391304345,1.398778700537372,-1
Ath Madrid,Getafe,D,4.0,9.0,1.0,12.0,1.1446751343429409,0.4956687291765826,1.1565603680786927,0.6359306301905228,0
Werder Bremen,RB Leipzig,D,3.0,9.0,1.0,4.0,0.762983762666341,1.321408182683159,1.321408182683159,1.2716396044439018,0
Granada,Sevilla,A,3.0,5.0,6.0,4.0,0.763037109375,1.1562708102108767,0.49554463294751866,0.8902099609374999,-1
Werder Bremen,RB Leipzig,D,3.0,9.0,1.0,4.0,0.635986328125,1.15594294770206,1.4862123613312201,1.144775390625,0
Dortmund,Mainz,D,8.0,6.0,6.0,1.0,1.653679970706701,1.816542544763112,0.49542069402630323,0.38161845477846945,0
Granada,Sevilla,A,3.0,5.0,6.0,4.0,0.5088601415670003,1.1560202788339669,0.8257287705956907,0.7632902123505003,-1
Ath Madrid,Getafe,D,4.0,9.0,1.0,12.0,1.1451549914571637,0.825494853523357,1.4858907363420426,0.8906761044666829,0
Vallecano,Valencia,A,1.0,3.0,8.0,1.0,0.2544345492253263,0.49515669515669514,0.49515669515669514,0.7633036476759789,-1
Hoffenheim,Darmstadt,D,4.0,3.0,8.0,3.0,1.3996584116140054,1.1554043361291342,1.4855198607374585,1.3996584116140054,0
Clermont,Rennes,A,6.0,11.0,4.0,5.0,0.12721951219512195,0.9900664346725718,0.0,0.7633170731707317,-1
Barcelona,Almeria,H,11.0,5.0,12.0,0.0,1.017827094256798,1.4846798418972333,0.6598577075098815,1.1450554810388978,1
Villarreal,Celta,H,8.0,5.0,4.0,7.0,1.017649926864944,1.814382803856488,0.49483167377904214,0.508824963432472,1
Wolfsburg,Bayern Munich,A,4.0,7.0,0.0,6.0,0.7631046667478981,0.989540211723811,1.3193869489650814,1.271841111246497,-1
Stuttgart,Augsburg,H,7.0,5.0,4.0,4.0,1.0175438596491229,0.4947085768441004,0.4947085768441004,0.8903508771929823,1
Leverkusen,Bochum,H,8.0,1.0,4.0,3.0,1.5260504201680671,0.32986889906807776,0.6597377981361555,0.8901960784313725,1
Heidenheim,Freiburg,H,3.0,4.0,7.0,4.0,1.0170663420572126,0.6598641604801769,0.8248302006002212,0.38139987827145466,1
Ein Frankfurt,M'gladbach,H,7.0,2.0,8.0,2.0,1.9066682891214406,1.484509711037423,1.484509711037423,2.160890727670966,1
Union Berlin,FC Koln,H,8.0,7.0,4.0,5.0,1.0168369829683699,1.1546574044837383,0.4948531733501736,0.6355231143552311,1
Toulouse,Monaco,A,5.0,4.0,4.0,5.0,0.38129408902943324,0.6599305336280392,1.3198610672560784,1.525176356117733,-1
Strasbourg,Lille,H,2.0,2.0,6.0,5.0,0.7626413717621306,0.6598484848484849,0.6598484848484849,0.0,1
Reims,Le Havre,H,7.0,1.0,6.0,2.0,0.6355015197568389,1.3197412024617328,0.6598706012308664,0.6355015197568389,1
Paris SG,Metz,H,5.0,1.0,5.0,5.0,2.160855823000243,0.9899952658986902,1.1549944768818052,1.1439824945295405,1
Nice,Lens,H,5.0,3.0,5.0,6.0,1.0166970470288006,0.33000946670874093,0.9900284001262227,0.0,1
Montpellier,Marseille,D,6.0,4.0,5.0,10.0,0.38124164743044586,0.8251814452508678,1.6503628905017356,0.8895638440043737,0
Lyon,Nantes,H,7.0,0.0,7.0,7.0,0.889625850340136,0.8252090235052847,0.6601672188042278,1.779251700680272,1
Clermont,Rennes,A,6.0,11.0,4.0,5.0,0.12709826308757438,1.4856601987695222,0.49522006625650733,0.635491315437872,-1
Brest,Lorient,H,7.0,3.0,1.0,0.0,1.2710711683264513,0.8251340271207821,0.33005361084831286,0.6355355841632256,1
Brest,Lorient,H,7.0,3.0,1.0,0.0,1.5248361252731244,0.3301166824345632,0.3301166824345632,1.0165574168487497,1
Villarreal,Celta,H,8.0,5.0,4.0,7.0,1.143290463479738,1.6508987701040683,0.3301797540208137,0.38109682115991267,1
Ath Bilbao,Las Palmas,H,10.0,1.0,5.0,2.0,2.0321649484536084,0.4952080706179067,0.4952080706179067,0.38103092783505155,1
Strasbourg,Lille,H,2.0,2.0,6.0,5.0,1.0161532864419112,0.8255044136191678,0.8255044136191678,0.2540383216104778,1
Lyon,Nantes,H,7.0,0.0,7.0,7.0,0.8890882638215324,0.6604255319148937,0.6604255319148937,1.3971387002909796,1
Montpellier,Marseille,D,6.0,4.0,5.0,10.0,0.38106437143896227,0.49541371158392433,1.8165169424743894,0.8891502000242453,0
Nice,Lens,H,5.0,3.0,5.0,6.0,1.0162424242424242,0.33028679483138984,0.9908603844941695,0.25406060606060604,1
Paris SG,Metz,H,5.0,1.0,5.0,5.0,2.1594037809015996,1.1562243933186258,1.1562243933186258,1.397261269995153,1
Leverkusen,Bochum,H,8.0,1.0,4.0,3.0,1.5240218049666867,0.3303608003781314,0.3303608003781314,1.2700181708055722,1
Heidenheim,Freiburg,H,3.0,4.0,7.0,4.0,1.1426807119505993,0.991271466834725,0.991271466834725,0.38089357065019974,1
Ein Frankfurt,M'gladbach,H,7.0,2.0,8.0,2.0,1.7771968046477848,1.1563395810363835,1.1563395810363835,2.0310820624546113,1
Union Berlin,FC Koln,H,8.0,7.0,4.0,5.0,1.2693610842207164,0.6607874015748032,0.3303937007874016,0.7616166505324298,1
Reims,Le Havre,H,7.0,1.0,6.0,2.0,0.6346479554802806,1.3218267716535432,0.3304566929133858,0.6346479554802806,1
Ath Bilbao,Las Palmas,H,10.0,1.0,5.0,2.0,1.650199588726261,0.0,0.33051968503937007,0.3808152897060602,1
Toulouse,Monaco,A,5.0,4.0,4.0,5.0,0.3808417997097242,0.6611653543307087,1.6529133858267717,1.650314465408805,-1
Stuttgart,Augsburg,H,7.0,5.0,4.0,4.0,1.1426049099044624,0.3305415617128464,0.3305415617128464,1.1426049099044624,1
Barcelona,Almeria,H,11.0,5.0,12.0,0.0,1.1424081237911026,1.653022670025189,0.9918136020151134,1.396276595744681,1
Wolfsburg,Bayern Munich,A,4.0,7.0,0.0,6.0,0.6345619335347432,0.9916902738432483,0.9916902738432483,1.3960362537764353,-1
Cadiz,Sociedad,D,2.0,1.0,7.0,5.0,0.5076848719188014,1.6526117054751415,1.8178728760226557,0.380763653939101,0
Betis,Girona,D,4.0,4.0,7.0,6.0,0.7616723054615756,0.33058527375707997,2.6446821900566397,1.0155630739487675,0
Alaves,Real Madrid,A,2.0,4.0,3.0,3.0,0.8886794732390962,0.6611923863457606,1.6529809658644015,0.3808626313881841,-1
Cadiz,Sociedad,D,2.0,1.0,7.0,5.0,0.25395674761386977,1.3224284366152879,1.3224284366152879,0.25395674761386977,0
Mallorca,Osasuna,H,8.0,7.0,6.0,0.0,0.38100761145342515,0.16533501100975148,0.8266750550487574,1.2700253715114171,1
Crystal Palace,Brighton,D,3.0,6.0,3.0,1.0,0.5079227053140097,1.8184591194968556,1.1572012578616353,1.5237681159420289,0
Mallorca,Osasuna,H,8.0,7.0,6.0,0.0,0.6349474701123052,0.3306398365036944,0.9919195095110831,1.3968844342470716,1
Alaves,Real Madrid,A,2.0,4.0,3.0,3.0,0.7618058908739739,0.8264969354078265,1.4876944837340877,0.25393529695799133,-1
Betis,Girona,D,4.0,4.0,7.0,6.0,0.6349589570255915,0.4959145191703331,2.148962916404777,0.888942539835828,0
Crystal Palace,Brighton,D,3.0,6.0,3.0,1.0,0.38100181050090526,1.4877926158680284,0.8265514532600158,1.3970066385033193,0
Empoli,Lazio,A,7.0,7.0,8.0,9.0,1.0160753077480087,2.149104618284637,0.6612629594721962,0.8890658942795076,-1
Aston Villa,Sheffield United,D,4.0,2.0,9.0,1.0,0.8892348539705527,0.16529522613065328,0.16529522613065328,1.9055032585083274,0
Salernitana,Milan,D,7.0,9.0,6.0,6.0,0.7622541329793653,1.3224054011618778,1.6530067514523472,1.5245082659587306,0
Monza,Fiorentina,A,2.0,5.0,1.0,4.0,0.6351791530944626,0.8264008789828912,0.3305603515931565,0.6351791530944626,-1
Sassuolo,Genoa,A,3.0,5.0,3.0,6.0,0.8894197128724816,1.4875706214689266,0.4958568738229755,1.0164796718542648,-1
Aston Villa,Sheffield United,D,4.0,2.0,9.0,1.0,0.6353437876960193,0.16526513962974584,0.16526513962974584,1.9060313630880579,0
Empoli,Lazio,A,7.0,7.0,8.0,9.0,1.016620431793511,1.9832470588235294,0.9916235294117647,0.7624653238451332,-1
Sassuolo,Genoa,A,3.0,5.0,3.0,6.0,0.889711735616934,1.6525011761016153,0.6610004704406461,0.889711735616934,-1
Salernitana,Milan,D,7.0,9.0,6.0,6.0,1.0168837433671007,1.321837278570309,1.652296598212886,1.5253256150506511,0
Monza,Fiorentina,A,2.0,5.0,1.0,4.0,0.5084157222088257,0.8260460742830277,0.49562764456981656,0.5084157222088257,-1
Roma,Napoli,H,4.0,2.0,4.0,0.0,1.2712804436942367,0.8260733312441241,0.9912879974929488,0.5085121774776947,1
Liverpool,Arsenal,D,3.0,2.0,4.0,5.0,1.3983365477338479,0.9914760263240363,1.4872140394860545,1.0169720347155256,0
Frosinone,Juventus,A,3.0,3.0,8.0,8.0,0.7627817283355429,0.49575434748550834,1.1567601441328528,0.5085211522236953,-1
West Ham,Man United,H,5.0,3.0,4.0,4.0,1.3985297662087253,0.6609240407204386,0.49569303054032887,0.2542781393106773,1
Fulham,Burnley,A,5.0,2.0,8.0,6.0,2.924048192771084,0.3305246671887236,0.4957870007830853,0.8899277108433734,-1
Luton,Newcastle,H,5.0,2.0,6.0,7.0,1.271566265060241,2.1481446688586194,0.3304837952090184,2.0345060240963857,1
Nott'm Forest,Bournemouth,A,5.0,7.0,6.0,6.0,0.2543308035176485,1.4874589008924377,2.1485517457335215,0.12716540175882424,-1
Tottenham,Everton,H,6.0,8.0,3.0,8.0,1.3987474406840903,1.3218153364632237,1.4870422535211267,0.25431771648801643,1
Roma,Napoli,H,4.0,2.0,4.0,0.0,1.2715231788079469,0.6609294320137694,0.6609294320137694,0.7629139072847682,1
Verona,Cagliari,H,5.0,3.0,11.0,7.0,0.8900204646683519,1.4873728680957596,0.49579095603191986,1.0171662453352595,1
Inter,Lecce,H,8.0,5.0,16.0,2.0,1.6528102058009388,0.0,1.157064622124863,1.0171139728005778,1
Torino,Udinese,D,4.0,4.0,8.0,2.0,1.271327156780171,0.1653262400250352,0.4959787200751056,1.779858019492239,0
Bologna,Atalanta,H,1.0,2.0,2.0,3.0,1.1442733397497595,0.0,0.8266583229036295,1.0171318575553416,1
Frosinone,Juventus,A,3.0,3.0,8.0,8.0,0.6357512330085409,0.6614518147684607,1.3229036295369214,0.6357512330085409,-1
Liverpool,Arsenal,D,3.0,2.0,4.0,5.0,1.1444310801058455,1.1573975602126994,1.4880825774163278,1.1444310801058455,0
Luton,Newcastle,H,5.0,2.0,6.0,7.0,1.1445099218280217,1.9841751368256448,0.3306958561376075,1.9075165363800362,1
Bologna,Atalanta,H,1.0,2.0,2.0,3.0,1.1445887445887446,0.0,0.33075840500390935,1.1445887445887446,1
Torino,Udinese,D,4.0,4.0,8.0,2.0,1.144667548394854,0.16541047693510555,0.4962314308053166,1.9077792473247566,0
Inter,Lecce,H,8.0,5.0,16.0,2.0,1.7807165183938447,0.0,0.9924953095684802,1.0175522962250543,1
Verona,Cagliari,H,5.0,3.0,11.0,7.0,1.0175,0.9926829268292683,0.33089430894308947,1.0175,1
Fulham,Burnley,A,5.0,2.0,8.0,6.0,2.543619322278299,0.33095684803001874,0.6619136960600375,0.5087238644556598,-1
West Ham,Man United,H,5.0,3.0,4.0,4.0,1.2720499879836578,0.33091591122225694,0.0,0.5088199951934631,1
Ath Madrid,Sevilla,H,4.0,2.0,6.0,5.0,1.399183085055262,1.3239137230384497,1.1584245076586432,0.5087938491110043,1
Ath Madrid,Sevilla,H,4.0,2.0,6.0,5.0,1.3992792792792792,1.3241638011878711,0.9931228508909034,0.38162162162162155,1
Tottenham,Everton,H,6.0,8.0,3.0,8.0,1.5265914004323804,1.1588621444201312,1.1588621444201312,0.2544319000720634,1
Nott'm Forest,Bournemouth,A,5.0,7.0,6.0,6.0,0.254418828049952,1.490014064697609,2.1522425378965466,0.254418828049952,-1
Wolves,Chelsea,H,6.0,5.0,10.0,6.0,0.7632172869147659,0.49653233364573574,0.49653233364573574,1.5264345738295317,1
Wolves,Chelsea,H,6.0,5.0,10.0,6.0,0.7631781084973596,0.4965484928939559,0.4965484928939559,1.271963514162266,1
Man United,Aston Villa,H,7.0,4.0,3.0,6.0,0.6359491240700743,1.3241723922548407,1.6552154903185508,0.890328773698104,1
Bournemouth,Fulham,H,4.0,3.0,6.0,5.0,1.271680460597337,0.8275054636278488,1.1585076490789883,2.161856783015473,1
Sheffield United,Luton,A,6.0,4.0,9.0,4.0,0.3814388489208633,1.1587261941929439,0.49659694036840457,1.3986091127098323,-1
